id,stock_code,issuer_name,buyback_date,title,url
MU62019R6RBQW514,WKS,WINKING STUDIOS LIMITED,2026-08-24,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/MU62019R6RBQW514/1cb2093d2aab8bd82de9d8a34d700df6863b03d2bdd050f60afcfc470ca8309f
GK8L1ZQKOVIMSZEU,Z74,SINGAPORE TELECOMMUNICATIONS LIMITED,2026-08-24,Share Buy Back - Daily Share Buy-Back Notice::S$2Bn Value Realisation Share Buy-back Programme,https://links.sgx.com/1.0.0/corporate-announcements/GK8L1ZQKOVIMSZEU/fa665d4a586be9c70115f85104d03dd960656b501ecba09df91ead2305a36824
MSI6E6V28HMCRHCI,5E2,SEATRIUM LIMITED,2026-08-25,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/MSI6E6V28HMCRHCI/3d192113c6078636a9e5e20689af61859a678542cdecd69f46573308614bed64
3Z12DROB6JHMO8L4,AGS,THE HOUR GLASS LIMITED,2026-08-25,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/3Z12DROB6JHMO8L4/4bf30968d7dcd952b4d21ca6556c4bf99024b8db014fa484f06761ee8cef904a
HIBXYNJ50XQTCHH2,BN4,KEPPEL LTD.,2026-08-25,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/HIBXYNJ50XQTCHH2/5ff069b2a49902695ed16c4fe629717ab22ae2a188903d6d3571ab1c7e7e1223
TMK93QNN320O1D9F,DCRU,DIGITAL CORE REIT MANAGEMENT PTE. LTD.,2026-08-25,Share Buy Back - Daily Share Buy-Back Notice::Unit Buy-Back - Daily Unit Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/TMK93QNN320O1D9F/5d3845b8ce3989939121deedf1a9484b6b124002122ed172181b4247971c8ace
LD6K0WYIA4TU3AD8,F03,FOOD EMPIRE HOLDINGS LIMITED,2026-08-25,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/LD6K0WYIA4TU3AD8/b8dcd636f3bb29bf9085028dbc563489e1aecd43019fe184f762842b6e885d77
BRGWAZSDFAKOGSL6,I06,INTRACO LIMITED,2026-08-25,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/BRGWAZSDFAKOGSL6/fd6cf2eb5ecf4b7d676a0b98e2d9b8e8e36159b012cb439a71c61e1e099d57a6
DIRW2YF81GU8AWA2,MZH,NANOFILM TECHNOLOGIES INTERNATIONAL LIMITED,2026-08-25,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/DIRW2YF81GU8AWA2/d8dca1a5848354f51f13672c7fff792240fdcfb3453efba7406e9463ea43c2b8
MRGHHA4S6V2H39BW,S59,SIA ENGINEERING COMPANY LIMITED,2026-08-25,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/MRGHHA4S6V2H39BW/bd7fc2ce484b04bfe5fb52e91a09d4c7882a1e8bdd3cc730d60c9ce851ac432b
CQN6QA7F050TPLF6,U11,UNITED OVERSEAS BANK LIMITED,2026-08-25,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/CQN6QA7F050TPLF6/c6e3bc8a3f8bf2f3773a1deedc5b2ad7011d848e7847ad8618234888f9941cfe
S1Y6C6B1YYGL8W6I,WKS,WINKING STUDIOS LIMITED,2026-08-25,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/S1Y6C6B1YYGL8W6I/d1a144c77ecd61fa958e3317483f2677408d6a6bbafad59d291f7c4798b4ba59
5W0YTJ44TSEDU86O,A30,ASPIAL CORPORATION LIMITED,2026-08-26,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy Back,https://links.sgx.com/1.0.0/corporate-announcements/5W0YTJ44TSEDU86O/e96fff64ca471e8b3a92ae671934b12df045d50ebfb75ac83fdb0539f82b22f4
AG02D9BE6N3J33AD,A31,ADDVALUE TECHNOLOGIES LTD,2026-08-26,Share Buy Back - Daily Share Buy-Back Notice::DAILY SHARE BUY-BACK NOTICE,https://links.sgx.com/1.0.0/corporate-announcements/AG02D9BE6N3J33AD/4619d998b1906eab1c60aa297b240a7c3cf9758eabbca965268a6bc00aa03ab0
0XTEQQL5674GY3KD,AGS,THE HOUR GLASS LIMITED,2026-08-26,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/0XTEQQL5674GY3KD/4c7af021addf88aed8d56d0fe686e366679174a26f1370edd175b459d2de2a55
BR3QN86IEWU7NK8T,BN4,KEPPEL LTD.,2026-08-26,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/BR3QN86IEWU7NK8T/03d030af29510c69c6210b2a6395b531e3780aeb28384106dbd981e31b07cf67
PLY4C9A3YSDRQ5YO,DCRU,DIGITAL CORE REIT MANAGEMENT PTE. LTD.,2026-08-26,Share Buy Back - Daily Share Buy-Back Notice::Unit Buy-Back - Daily Unit Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/PLY4C9A3YSDRQ5YO/7266ffd4670785173a412e7f7525d262bd2463003efa0277b3ad5be620e1c4be
3UK7B3OBFB5DZ72F,F03,FOOD EMPIRE HOLDINGS LIMITED,2026-08-26,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/3UK7B3OBFB5DZ72F/a77eba82894fb9060ddb1225538266817c45e88a8a2d0a2602e75495f6ea466f
FF4BA931B6GEC4TL,MZH,NANOFILM TECHNOLOGIES INTERNATIONAL LIMITED,2026-08-26,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/FF4BA931B6GEC4TL/0ad77efadcc3067691e7be50f4a9a1ac0b6ff2c48cfead6b7c59c719aa85f601
S9IB1ZRE003WYE0O,S59,SIA ENGINEERING COMPANY LIMITED,2026-08-26,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/S9IB1ZRE003WYE0O/f86b0d4a0b9229cd126491623f50c221453fb83965c3a2030f5326e7568afb70
VL1IFCEOTA0I3QUD,U11,UNITED OVERSEAS BANK LIMITED,2026-08-26,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/VL1IFCEOTA0I3QUD/80d684d3ed1320f4cfa9844d3c066a2b42a3d7ef8e662ebd867e672b02a00d77
29FZLUNQZCGNF1JL,ULG,ULTRAGREEN.AI LIMITED,2026-08-26,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/29FZLUNQZCGNF1JL/48aaa528d6cc10a12926ee5726aec2139d563e056006ffa1aed3ebbdd14982fc
GKV2EYCSS60WH8S2,WKS,WINKING STUDIOS LIMITED,2026-08-26,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/GKV2EYCSS60WH8S2/9e279621efb58ac01810745043a2685a86b067f1c5ea77cfb2c71712a8b58a08
94TDGBJHMAKHEGHP,A31,ADDVALUE TECHNOLOGIES LTD,2026-08-27,Share Buy Back - Daily Share Buy-Back Notice::DAILY SHARE BUY-BACK NOTICE,https://links.sgx.com/1.0.0/corporate-announcements/94TDGBJHMAKHEGHP/29222769e39276783d3f46c91b341a0bfabb4b78b538af01ad1b64bd03ead313
VSG6Z9D6ULRMU5KC,B73,GLOBAL INVESTMENTS LIMITED,2026-08-27,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/VSG6Z9D6ULRMU5KC/72fe3013e949c76f6849715c923cfac34d9874d9d4a4c564471120abed919275
FIZTUYGOB2RNV7N5,BN4,KEPPEL LTD.,2026-08-27,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/FIZTUYGOB2RNV7N5/fe9838eba0c4cc4b0694cd94003533056dca130ce0c0c8b80c6357197715d965
9PV25FG44JJCUW5O,DCRU,DIGITAL CORE REIT MANAGEMENT PTE. LTD.,2026-08-27,Share Buy Back - Daily Share Buy-Back Notice::Unit Buy-Back - Daily Unit Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/9PV25FG44JJCUW5O/a5118951dc119bb49bd1c605d72687e8acd30d9916b3d44d3ea0611711d5c092
N969M3DA4H8KWPI8,U11,UNITED OVERSEAS BANK LIMITED,2026-08-27,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/N969M3DA4H8KWPI8/bc8a79249d49c21db8802320c59e2d3274eeca0f07462ada5c84d8b709194704
H4FQS5W3Q071LGUG,WKS,WINKING STUDIOS LIMITED,2026-08-27,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/H4FQS5W3Q071LGUG/68d27d8fa3e1dbe8554469975f04a7f29a2d58cbe3f3816b1855c6597274da0d
98LTIPQWBH1YSW3J,B73,GLOBAL INVESTMENTS LIMITED,2026-08-28,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/98LTIPQWBH1YSW3J/6c6fd0dfe75b212c5de9c709f99058aee870317f261beeaf4388e62b91d57974
5UU8Q27BL55LVIUI,BN4,KEPPEL LTD.,2026-08-28,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/5UU8Q27BL55LVIUI/e1e115889527a2af0c8621123f877b70aa1a460d2f2c8c118f577550c2aae0ad
VB178U2GNLZOQ75V,DCRU,DIGITAL CORE REIT MANAGEMENT PTE. LTD.,2026-08-28,Share Buy Back - Daily Share Buy-Back Notice::Unit Buy-Back - Daily Unit Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/VB178U2GNLZOQ75V/86b2c8b3cd83c8d8070d380ac9a5bce3388465b9590760ddfd4cfc8dbf2c842c
W86R0N5DJZLOFU4L,MIJ,ALLIANCE HEALTHCARE GROUP LIMITED,2026-08-28,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/W86R0N5DJZLOFU4L/9dea04940e02ebdf61171763532ee35c00960049c65f03e9173954431bf24860
VY8NT1A45P3ZYX5O,MR7,NORDIC GROUP LIMITED,2026-08-28,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/VY8NT1A45P3ZYX5O/e620ab176cb76953a5e14a2b3049afe84b32fb8011662a54633fa97f24657947
DSQV4XC1229QQP48,S59,SIA ENGINEERING COMPANY LIMITED,2026-08-28,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/DSQV4XC1229QQP48/21a012b4fbb17beb04b3f28fc392faed8120afd957b9e236b1a9bd92b231a846
CC7GXTMJK9C0G3TV,U11,UNITED OVERSEAS BANK LIMITED,2026-08-28,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/CC7GXTMJK9C0G3TV/4179e3d6e68776740ce6552a5bd6c249df2a829ab1636a33d85cca9dd0611bb2
0SK8NUYUSOXBC3V0,WKS,WINKING STUDIOS LIMITED,2026-08-28,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/0SK8NUYUSOXBC3V0/3d35a4e22ec9e93878b8c4477587a1de85b4826f9b1b28f19ce8b98b93edf38a
NPNA9K9QHZPKCDDP,Z74,SINGAPORE TELECOMMUNICATIONS LIMITED,2026-08-28,Share Buy Back - Daily Share Buy-Back Notice::S$2Bn Value Realisation Share Buy-back Programme,https://links.sgx.com/1.0.0/corporate-announcements/NPNA9K9QHZPKCDDP/f9d02b46e813a4249bd888c7a353814396a0a0412c5bad11d1f12a0fd2ad15da
WIK17NCVNLVE9HK0,5UX,OXLEY HOLDINGS LIMITED,2026-08-31,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/WIK17NCVNLVE9HK0/9eb6e63cbe1ec23845e9f5ad5fa1020b229865fc6b14cc3f5709dfcf331943cd
99EVREDY09FD9VC5,AGS,THE HOUR GLASS LIMITED,2026-08-31,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/99EVREDY09FD9VC5/f955d544a2a8b3be2624875df08d0537d9f8b1663ea22d61e6dc7d96d745150a
1KS38669PW5GWRL0,B73,GLOBAL INVESTMENTS LIMITED,2026-08-31,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/1KS38669PW5GWRL0/ca25c686f0d0fdc821b833d34b16238f5781484a3dd3d066215c5fdd05c93547
CV3G9GBP9Q2OMQE1,BN4,KEPPEL LTD.,2026-08-31,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/CV3G9GBP9Q2OMQE1/49edce629d8fc319ab0d2e6809073e7b2adc16c08f5d82f8dfd8a140d48aa4a6
K65OY93SV1PWZMVQ,C33,CHUAN HUP HOLDINGS LIMITED,2026-08-31,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/K65OY93SV1PWZMVQ/736a428162248fdcea65c7d9b17d2e1f53a4af0903973153257b55776b986f12
QGK2VS9BLOYXUYMM,DCRU,DIGITAL CORE REIT MANAGEMENT PTE. LTD.,2026-08-31,Share Buy Back - Daily Share Buy-Back Notice::Unit Buy-Back - Daily Unit Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/QGK2VS9BLOYXUYMM/7e7abcbe40e82c155b300e74d37b599e0879fdf41cc54084e1a700dcceb08bb5
U7ZZIF3KS4ZOMXEK,I06,INTRACO LIMITED,2026-08-31,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/U7ZZIF3KS4ZOMXEK/8bbf64d454a61cbb3b4bc16e5e7fb175bd42410f5dbab3a820805bd57aae7300
G82DTC2X46C6VDDK,MIJ,ALLIANCE HEALTHCARE GROUP LIMITED,2026-08-31,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/G82DTC2X46C6VDDK/118408aecf0ff972a709553b7ee6cd9799b71bbbacdfbca35d18875cde77702e
B677J2A9JOIKBOC2,S59,SIA ENGINEERING COMPANY LIMITED,2026-08-31,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/B677J2A9JOIKBOC2/29e88451e25c5ceefdfde9432075781d13f0c6ae212efdf88ddc2d0518f14d9d
YEDT8YCI3A0WK8DA,U11,UNITED OVERSEAS BANK LIMITED,2026-08-31,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/YEDT8YCI3A0WK8DA/723006f608426874bb09dc7c8975930fb44f73da243efc08ea4a3afbc7b6fd11
BJPYWW19CRBZP62O,ULG,ULTRAGREEN.AI LIMITED,2026-08-31,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/BJPYWW19CRBZP62O/22863dd66ec94495bb5ae8ceaa4ec379757c17192a22d77280b9298fa311272b
DH5UFD6IDKPCJWBQ,WKS,WINKING STUDIOS LIMITED,2026-08-31,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/DH5UFD6IDKPCJWBQ/a781b045f89bfff84b22dec334fc1d173994fef7de6103ae1aff48e2aff48a34
ASPC41XCYV2361DA,5E2,SEATRIUM LIMITED,2026-09-01,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/ASPC41XCYV2361DA/ffa551b881b7504b5905a924d1d406d61cec5811d9c98fcc74c3b2f33f262b81
Y55U7N2I8U307U9T,5UX,OXLEY HOLDINGS LIMITED,2026-09-01,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/Y55U7N2I8U307U9T/7cc501b697eed805449340d38689ba6263c3fdd62e131c6be052c78634316748
0L6HNHDK91ISCEO3,A30,ASPIAL CORPORATION LIMITED,2026-09-01,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy Back,https://links.sgx.com/1.0.0/corporate-announcements/0L6HNHDK91ISCEO3/08d3cdd96ea2c3c1c028d00b2f4202aee34cdfb9ec5c2d0b72e393dac786cc80
OLW7M5JXQNKCDIEJ,AGS,THE HOUR GLASS LIMITED,2026-09-01,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/OLW7M5JXQNKCDIEJ/78c222bc8ac17032641f37ff26f5384514c04b8f6459c2376983cd6d6477e5b5
EYHVOO3DTB5SD21R,AWX,AEM HOLDINGS LTD.,2026-09-01,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back Announcement,https://links.sgx.com/1.0.0/corporate-announcements/EYHVOO3DTB5SD21R/725904685e0afb940aee083d2f38ba719f6e84db94ce82c5f28136b45bc34196
2G8KPVA5GOCWCHIE,BN4,KEPPEL LTD.,2026-09-01,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/2G8KPVA5GOCWCHIE/51e1902f3bd1eef74e75abb38813a9c8e4b6bde0eefb03c4e6f2ce0a9948f6ee
U0C8TAF6V2AXCQYG,C33,CHUAN HUP HOLDINGS LIMITED,2026-09-01,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/U0C8TAF6V2AXCQYG/73d7de6f0db2a5e0200afba028b2e15fa909aec90c9b91eba96a22fca6c4201c
Q8DO64G0VT5EKJ73,DCRU,DIGITAL CORE REIT MANAGEMENT PTE. LTD.,2026-09-01,Share Buy Back - Daily Share Buy-Back Notice::Unit Buy-Back - Daily Unit Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/Q8DO64G0VT5EKJ73/9be74d2f4fdadcc5b186c7e4a23d3205c617ab60bb6dcf0a2a0618e75f05624f
T9XO65YJL9QF9C9J,F03,FOOD EMPIRE HOLDINGS LIMITED,2026-09-01,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/T9XO65YJL9QF9C9J/0c34c3ffad8f1e77ef65dce8e2d8b8a7b0ed54ecbbd61b1dbd424a29cd7f9c83
ITHNUA46JSOG22FB,H30,HONG FOK CORPORATION LIMITED,2026-09-01,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/ITHNUA46JSOG22FB/b7f93b0d6f64cbbc5cd08b3045dcb0ca1f567f6363b1214dcba2754a15677648
CYIXO4V2ZOJ388IZ,I06,INTRACO LIMITED,2026-09-01,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/CYIXO4V2ZOJ388IZ/83fb6827162de809e0bf06176de7123edbf55e485ca6ccb0d13f7570175acb70
0HPAA5EFOCMJ7UH3,S59,SIA ENGINEERING COMPANY LIMITED,2026-09-01,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/0HPAA5EFOCMJ7UH3/4c59cb000062b45afc6b04ba489335c36ae9d75d25a0c343d425989e3c5ca627
BGG57U28M4V8AE1A,U11,UNITED OVERSEAS BANK LIMITED,2026-09-01,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/BGG57U28M4V8AE1A/e409d3ee16d161a0e4b4b314cbb56bea64bc8d89b77d0b3d5c2fbad51e7e6f44
UCMM2PN881MYVJUA,Z74,SINGAPORE TELECOMMUNICATIONS LIMITED,2026-09-01,Share Buy Back - Daily Share Buy-Back Notice::S$2Bn Value Realisation Share Buy-back Programme,https://links.sgx.com/1.0.0/corporate-announcements/UCMM2PN881MYVJUA/a67ee950a4e32d9b00f82715715c13727ed7e011b4d7a1ce8b179ce3bd684a35
F16UT80AU4HPRDZB,5UX,OXLEY HOLDINGS LIMITED,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/F16UT80AU4HPRDZB/0aba19172db7af30e1143e480f2ba0e594a7371dc7fff51d09958599526a42a2
3M9RAAAUNPX66NXC,AGS,THE HOUR GLASS LIMITED,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/3M9RAAAUNPX66NXC/f0814ba868aecbef2f7dc74f9a089638a7f316309a070e13cc52489f388d694f
E4TWQ4FD4K1OB013,B73,GLOBAL INVESTMENTS LIMITED,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/E4TWQ4FD4K1OB013/a810b06de6cdb5f7d39cb7ac7b0edf6ed5a2077abf767583b036b872bd0a4824
B39K9I1HH21LZLYC,B73,GLOBAL INVESTMENTS LIMITED,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/B39K9I1HH21LZLYC/25d9d921efd2f27989874a608169de545cf35ac51840a8e085e47c4979ed8954
IJCGHVVY63W97A6Z,BN4,KEPPEL LTD.,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/IJCGHVVY63W97A6Z/d47ccf26e097e03f53d49d2d6992631d9bdd27728a9b7b8a876f7ab249d17663
63TT89PK73T9JI12,C33,CHUAN HUP HOLDINGS LIMITED,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/63TT89PK73T9JI12/f6682acdecd0e2bd554def20d2ff90e246014eae9e3149433d87debd898d7d81
ZNME1NIU94LO7C3V,DCRU,DIGITAL CORE REIT MANAGEMENT PTE. LTD.,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Unit Buy-Back - Daily Unit Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/ZNME1NIU94LO7C3V/f7429e40bb8b4b578116ee4e754ec7a5befb086fc145c557f31ffebfdd6ad7df
DYL28VI5HTE346VK,F03,FOOD EMPIRE HOLDINGS LIMITED,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/DYL28VI5HTE346VK/a7c1ef8230fbdfa3ee975fb10ffd374f2c6f7d664fdc0afc8931e0d77b4a648c
RS33T7XY9ITCGTID,F99,FRASER AND NEAVE LIMITED.,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/RS33T7XY9ITCGTID/401901217a80e2ca9fe450863d9f414f6fbfa5cd859ac587cc9e2d8a080de4f6
HZ85FL3LCTMU7ECQ,I06,INTRACO LIMITED,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/HZ85FL3LCTMU7ECQ/3e9abb2a4c646c7dd2461ee71c1d036ac8c55b3b06c6259b8c19283f3e898eb7
IICLE4A09NVH5DHD,MIJ,ALLIANCE HEALTHCARE GROUP LIMITED,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/IICLE4A09NVH5DHD/ceefa148b9f42f51b48fa2be53dfea97e5896ec7fe2ba6d9f8ce4f2c5c381d16
0MCATQ61V8NMVU0Q,MIJ,ALLIANCE HEALTHCARE GROUP LIMITED,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/0MCATQ61V8NMVU0Q/c6ac0887ff4d5f6dc9c5fb42e3f08f56991c0623440a75cb7cb5fcd6115fb420
KRN2YQUSBVWW9FZA,MR7,NORDIC GROUP LIMITED,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/KRN2YQUSBVWW9FZA/466c41f33c4f869be64325b294c3183924c78842edef54582dc2f52839bb2dac
TG0V7EX3O6DRF6NK,S59,SIA ENGINEERING COMPANY LIMITED,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/TG0V7EX3O6DRF6NK/2f6d12618b201fe3df56517ea1d0ece4153d61546a26009f6e3e859618d88ee8
I9E3GUZ8H97G1OSJ,SEG,CONCORD NEW ENERGY GROUP LIMITED,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/I9E3GUZ8H97G1OSJ/bd2dc96d08b88ef1db494f0d7f051faa1f1ce574af51556c5fab06cb46be1bee
SUZ4XF7LADI5RHBN,U11,UNITED OVERSEAS BANK LIMITED,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/SUZ4XF7LADI5RHBN/b03db649fb524a11a8f650b7b358bcb3e8083475bbbfd359b2bbd763f37860d8
TBTLA6UG4B67X951,ULG,ULTRAGREEN.AI LIMITED,2026-09-02,Share Buy Back - Daily Share Buy-Back Notice::Share Buy Back - Daily Share Buy-Back Notice,https://links.sgx.com/1.0.0/corporate-announcements/TBTLA6UG4B67X951/f547ff971c019e48cb44e2231b97daedd04ba1784156446bb1c8351750ac84d6
